490 -0.30436537 -0.019488437 10.099811 124 89 29
491 -0.2674782 -0.0041187797 9.932794 48 31 24
492 -0.2510839 -0.037932027 9.965582 118 89 43
493 -0.29616824 -0.010266643 9.960459 127 95 35
494 -0.2746507 -0.050227754 10.058825 170 142 74
495 -0.31051323 -0.019488437 10.0813675 153 121 67
496 -0.2889957 -0.002069492 9.937917 67 44 29
497 -0.25928104 -0.05637562 10.019889 141 118 66
498 -0.30539003 -0.011291287 10.047554 122 96 42
499 -0.27157676 -0.032808807 9.97173 127 98 47
500 -0.28592178 -0.038956672 10.04448 142 115 63
501 -0.2838725 -0.021537725 9.957385 158 133 60
502 -0.29719287 -0.024611657 10.045505 189 156 87
503 -0.24903461 -0.042030603 10.098786 37 23 14
504 -0.2654289 -0.050227754 10.085465 75 47 18
505 -0.23264031 -0.055350974 9.980952 51 39 25
506 -0.25210854 -0.052277043 10.00247 139 110 44
507 -0.26645356 -0.04612918 10.025012 139 117 75
508 -0.29514357 -0.028710233 10.049603 141 100 35
509 -0.29616824 -0.024611657 10.117229 142 109 46
510 -0.22444315 -0.04612918 9.95841 109 88 54
511 -0.24288675 -0.06457277 10.001445 50 29 12
512 -0.23161566 -0.062523484 10.02911 42 32 21
513 -0.31256253 -0.0030941358 10.053701 102 73 35
514 -0.291045 -0.037932027 10.098786 149 114 38
515 -0.24288675 -0.045104533 10.10186 13 9 10
